20 Feb 2014 16:07:01.759   Error: write udp4 78.91.6.252:20019: connection refused
20 Feb 2014 16:07:03.759   Error: write udp4 78.91.6.252:20019: connection refused
20 Feb 2014 16:07:05.759   Error: write udp4 78.91.6.252:20019: connection refused
20 Feb 2014 16:07:07.759   Error: write udp4 78.91.6.252:20019: connection refused
20 Feb 2014 16:07:09.759   Error: write udp4 78.91.6.252:20019: connection refused
20 Feb 2014 16:07:13.759   Error: write udp4 78.91.6.252:20019: connection refused
20 Feb 2014 16:07:15.759   Error: write udp4 78.91.6.252:20019: connection refused
20 Feb 2014 16:07:17.759   Error: write udp4 78.91.6.252:20019: connection refused
20 Feb 2014 16:07:19.759   Error: write udp4 78.91.6.252:20019: connection refused
